Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year 
 南 ,丁桥, 有电梯,17,保利罗兰香谷  ,103101844589, 4室2厅 ,360,江干, 简装 ,134,2015
 东南 ,闸弄口, 有电梯,11,机神公寓  ,103102113619, 5室3厅 ,650,江干, 毛坯 ,193.29,2000
 南 北 ,华家池,,25,世茂天宸  ,103102177835, 4室2厅 ,1200,江干, 毛坯,187.64,2017
 南 北 ,南肖埠, 有电梯,9,汇鑫枫景苑  ,103102256906, 3室3厅 ,780,江干, 精装 ,153.51,2007
 南 ,闸弄口, 无电梯,6,万家花园万和苑  ,103102362255, 3室2厅 ,550,江干, 精装 ,126.98,2002
 南 ,九堡, 有电梯,11,左邻右舍  ,103102369978, 4室2厅 ,520,江干, 毛坯 ,162.07,2009
 南 北 ,景芳,,22,中企艮山府  ,103102633486, 4室2厅 ,950,江干, 其他,205.74,2015
 南 ,钱江新城, 有电梯,43,城市之星  ,103102683021, 3室2厅 ,1576,江干, 其他 ,225.11,2012
 西南 ,钱江新城, 有电梯,43,城市之星  ,103102683073, 3室2厅 ,1362,江干, 其他 ,194.55,2012
 南 ,华家池,,28,世茂天宸  ,103102738068, 4室2厅 ,1250,江干, 精装,178,2018
 南 ,九堡,,11,地铁绿城杨柳郡  ,103102746657, 4室2厅 ,610,江干, 简装,135.43,2017
 南 ,九堡, 有电梯,9,泊林印象  ,103102750325, 3室2厅 ,680,江干, 精装 ,135.82,2013
 南 北 ,城东新城, 有电梯,16,德信东望  ,103102446328, 3室2厅 ,410,江干, 简装 ,85.81,2016
 南 ,丁桥, 有电梯,13,长睦邻里人家西苑  ,103102791866, 3室2厅 ,200,江干, 简装 ,83.53,2006
 南 ,丁桥,,16,久睦苑  ,103102844135, 2室1厅 ,180,江干, 简装,62.29,2013
 南 ,九堡, 有电梯,18,红苹果家园  ,103102859564, 3室2厅 ,420,江干, 精装 ,116,2009
 南 ,笕桥, 有电梯,16,原筑壹号  ,103102888897, 3室2厅 ,338,江干, 精装 ,87.53,2010
 南 ,城东新城,,17,滨江德信东方星城  ,103102900446, 4室2厅 ,580,江干, 毛坯,127.51,2018
 南 ,城东新城,,11,东亚新干线  ,103102568756, 3室2厅 ,240,江干, 毛坯,127.51,2014
 南 ,丁桥,,16,柏悦公馆  ,103102591811, 2室1厅 ,200,江干, 毛坯,90.4,
 南 ,钱江新城, 有电梯,37,钱塘航空大厦  ,103102592778, 2室1厅 ,360,江干, 精装 ,107,2012
 南 ,丁桥,,16,柏悦公馆  ,103102646533, 2室2厅 ,195,江干, 毛坯,87.96,
 东北 ,丁桥,,16,柏悦公馆  ,103102685023, 2室1厅 ,200,江干, 毛坯,88.3,
 南 北 ,城东新城, 有电梯,11,东亚新干线  ,103102685813, 2室1厅 ,135,江干, 精装 ,43.6,2014
 东 ,丁桥,,8,置鼎明珠1号  ,103102686400, 2室1厅 ,205,江干, 毛坯,85.82,2016
 南 ,丁桥,,14,三义锦唐苑  ,103102201471, 3室2厅 ,246,江干, 毛坯,99.75,
 南 ,丁桥,,16,广宇上东臻品  ,103102216843, 3室2厅 ,260,江干, 毛坯,99.75,2013
 南 ,南肖埠, 无电梯,5,南肖埠社区  ,103102277092, 3室2厅 ,360,江干, 简装 ,83.57,1995
 东南 ,九堡, 无电梯,7,圆梦园  ,103102406807, 3室2厅 ,375,江干, 毛坯 ,119.34,2005
 东南 ,九堡, 无电梯,17,远洋心里  ,103102407867, 3室2厅 ,339,江干, 毛坯 ,119.34,2014
 南 ,九堡, 有电梯,24,郡原相江公寓  ,103102413687, 3室1厅 ,310,江干, 其他 ,88.66,2012
 南 ,城东新城,,16,德信浙旅东宸  ,103102446420, 3室2厅 ,565,江干, 毛坯,118.95,2017
 南 ,城东新城,,22,淮矿东元府  ,103102457447, 3室2厅 ,375,江干, 毛坯,89.65,
 南 ,城东新城,,22,淮矿东元府  ,103102493595, 3室2厅 ,400,江干, 毛坯,88.3,
 南 ,笕桥, 有电梯,17,万科公园大道  ,103102585652, 3室1厅 ,395,江干, 毛坯 ,89.45,2016
 南 ,九堡,,16,交通晓时代  ,103102589765, 4室2厅 ,450,江干, 毛坯,115,2017
 南 ,南肖埠, 有电梯,11,紫晶商务城  ,103101995703, 3室0厅 ,591,江干, 精装 ,204.3,2007
 西南 ,钱江新城, 有电梯,34,东方君悦  ,103102132473, 1室1厅 ,270,江干, 精装 ,64.98,2014
 西南 ,钱江新城, 有电梯,27,钱江国际时代广场  ,103102403538, 1室0厅 ,245,江干, 精装 ,72.85,2010
 南 ,钱江新城, 有电梯,34,东方君悦  ,103102422299, 1室1厅 ,430,江干, 精装 ,92.28,2014
 东 ,南肖埠, 有电梯,30,新城市广场  ,103102538186, 1室1厅 ,140,江干, 简装 ,58.27,2000
 东北 ,钱江新城, 有电梯,34,东方君悦  ,103102563487, 1室1厅 ,270,江干, 精装 ,64.98,2014
 西 ,南肖埠, 有电梯,20,紫晶商务城  ,103102623795, 1室0厅 ,129,江干, 精装 ,51.84,2007
 西 ,三里亭, 有电梯,21,白云大厦  ,103102639986, 1室1厅 ,75,江干, 精装 ,51.84,2005
 南 西南 ,火车东站, 有电梯,18,红街天城公寓  ,103102657596, 1室1厅 ,103,江干, 精装 ,44.76,2012
 南 ,九堡,,16,阳光城普升  ,103102241000, 4室2厅 ,490,江干, 精装,118,2016
 南 ,火车东站,,16,天城府  ,103102497555, 3室2厅 ,365,江干, 精装,85.81,2017
 南 ,九堡, 有电梯,18,九月庭院  ,103101641986, 5室2厅 ,630,江干, 精装 ,153.98,2010
 南 ,笕桥,,13,首开武林8栋  ,103102063195, 3室1厅 ,350,江干, 简装,89.66,2017
 南 ,火车东站,,16,天城府  ,103102252393, 4室2厅 ,580,江干, 精装,115.31,2017
 北 ,丁桥,,10,置鼎明珠1号  ,103102496155, 2室1厅 ,108.8,江干, 精装,42.13,2016
 东 北 ,南肖埠, 有电梯,26,百大绿城西子国际  ,103102517848, 3室2厅 ,704,江干, 精装 ,153.04,2014
 南 ,九堡, 有电梯,17,保利梧桐语  ,103102144517, 4室2厅 ,460,江干, 精装 ,128.16,2015
 南 ,闸弄口, 无电梯,7,濮家东村  ,103102171130, 2室1厅 ,202,江干, 简装 ,51.81,1995
 南 北 ,钱江新城,,29,中海御道  ,103102324831, 3室2厅 ,790,江干, 毛坯,146,2016
 南 ,丁桥, 有电梯,16,中旅城仕公馆  ,103102345774, 3室2厅 ,282,江干, 毛坯 ,88.98,2016
 南 ,丁桥, 有电梯,16,广大融城印象  ,103102364738, 3室2厅 ,248,江干, 毛坯 ,83.09,2015
 南 ,九堡,,16,交通晓时代  ,103102384847, 2室2厅 ,258,江干, 毛坯,58.54,2017
 南 北 ,闸弄口, 无电梯,7,濮家新村  ,103102414266, 1室1厅 ,197,江干, 简装 ,42.36,1988
 南 北 ,九堡, 有电梯,17,万科紫台  ,103102465783, 3室2厅 ,370,江干, 精装 ,88.64,2015
 南 ,丁桥, 有电梯,18,保利罗兰香谷  ,103102507023, 2室2厅 ,162,江干, 简装 ,59.51,2015
 南 ,火车东站, 有电梯,18,红街公寓  ,103102543725, 3室2厅 ,595,江干, 其他 ,138.74,2010
 南 西 ,采荷, 有电梯,22,金牛坊  ,103102616232, 2室1厅 ,440,江干, 毛坯 ,75.08,2003
 南 ,采荷, 无电梯,6,采荷小区玉荷邨  ,103102632983, 1室1厅 ,230,江干, 毛坯 ,39.55,1988
 南 北 ,采荷, 无电梯,6,采荷小区玉荷邨  ,103102703051, 2室1厅 ,300,江干, 精装 ,55.9,1988
 南 ,九堡, 有电梯,16,罗兰春天  ,103102704144, 3室2厅 ,320,江干, 简装 ,85.88,2012
 南 ,火车东站, 有电梯,18,红街公寓  ,103102710287, 3室2厅 ,620,江干, 精装 ,130.3,2010
 南 ,丁桥, 有电梯,15,农港苑  ,103102710896, 2室1厅 ,185,江干, 简装 ,62.08,2010
 南 ,九堡, 无电梯,6,圆梦园锦江南苑  ,103102712785, 3室2厅 ,500,江干, 简装 ,133.29,2005
 南 ,九堡, 无电梯,17,天阳九筑  ,103102714011, 2室1厅 ,280,江干, 简装 ,133.29,2013
 南 ,丁桥, 有电梯,16,昆仑天籁  ,103102716255, 4室1厅 ,388,江干, 毛坯 ,124,2010
 南 ,景芳, 有电梯,15,蔚蓝公寓  ,103102721954, 2室2厅 ,510,江干, 精装 ,86.3,2010
 南 ,采荷, 无电梯,6,采荷小区紫藕邨  ,103102722564, 3室1厅 ,415,江干, 其他 ,77.41,1990
 南 ,丁桥,,15,赵家花苑  ,103102722608, 2室2厅 ,205,江干, 简装,74.05,2016
 东 南 北 ,钱江新城, 有电梯,32,水岸帝景  ,103102727376, 4室2厅 ,1480,江干, 精装 ,206.15,2005
 南 ,三里亭, 无电梯,7,三里亭苑二区  ,103102727614, 2室1厅 ,235,江干, 精装 ,51.44,1995
 南 ,三里亭, 无电梯,7,三里亭苑四区  ,103102731575, 2室1厅 ,255,江干, 简装 ,53.6,1995
 南 ,丁桥, 无电梯,6,丁桥家苑  ,103102732341, 2室2厅 ,189,江干, 简装 ,65.53,2008
 南 北 ,九堡, 有电梯,16,大家多立方  ,103102733547, 3室2厅 ,365,江干, 精装 ,89.99,2016
 南 ,三里亭, 无电梯,7,三里亭一区  ,103102738224, 2室2厅 ,275,江干, 精装 ,76.31,2000
 南 ,丁桥, 无电梯,17,天阳观筑  ,103102739261, 2室2厅 ,255,江干, 精装 ,76.31,2011
 南 北 ,丁桥, 有电梯,16,昆仑天籁  ,103102740557, 3室2厅 ,340,江干, 简装 ,104,2010
 南 ,九堡, 有电梯,24,宋都阳光国际  ,103102742389, 2室2厅 ,320,江干, 简装 ,85.01,2013
 南 ,丁桥, 有电梯,16,广宇上东名筑  ,103102743066, 3室2厅 ,270,江干, 简装 ,85.01,2012
 南 ,四季青, 无电梯,7,采荷街道商教苑社区  ,103102749958, 2室1厅 ,320,江干, 简装 ,62.38,1989
 南 ,丁桥, 有电梯,11,后珠美邻嘉苑  ,103102750989, 3室2厅 ,245,江干, 精装 ,88.19,2010
 南 北 ,九堡, 有电梯,14,郡原九润公寓  ,103102751659, 3室2厅 ,330,江干, 精装 ,85.35,2013
 南 ,采荷, 无电梯,7,采荷新村  ,103102773572, 2室0厅 ,258,江干, 精装 ,43.49,1988
 南 ,丁桥, 有电梯,16,丁桥颐景园  ,103102847911, 2室2厅 ,240,江干, 其他 ,73.81,2012
 南 北 ,丁桥,,17,阳光城翡丽湾  ,103102853708, 3室2厅 ,303,江干, 精装,89.36,2016
 南 ,九堡, 有电梯,15,金雅苑社区  ,103102880709, 4室2厅 ,360,江干, 简装 ,125.15,2011
 南 北 ,城东新城, 有电梯,14,德信东望  ,103101445445, 3室2厅 ,410,江干, 简装 ,86.6,2016
 南 ,九堡, 有电梯,17,德信金泊林公寓  ,103101889556, 3室2厅 ,400,江干, 精装 ,119.32,2010
 南 ,景芳, 有电梯,23,中企艮山府  ,103102070271, 3室2厅 ,390,江干, 精装 ,119.32,2015
 东 东南 南 北 ,丁桥, 有电梯,13,丁桥兰苑  ,103102628543, 3室2厅 ,280,江干, 简装 ,109.97,2000
 南 北 ,南肖埠, 无电梯,6,华家池  ,103102640568, 2室1厅 ,300,江干, 简装 ,67.7,1988
 南 ,九堡, 有电梯,17,远洋心里  ,103102642343, 3室2厅 ,360,江干, 简装 ,88.49,2014
 南 ,笕桥, 有电梯,13,原筑壹号  ,103102643156, 3室1厅 ,420,江干, 精装 ,110.43,2010
 南 ,九堡, 有电梯,26,郡原相江公寓  ,103102643994, 2室2厅 ,332,江干, 精装 ,84.75,2012
 南 ,九堡, 有电梯,11,新江花园  ,103102644018, 2室2厅 ,310,江干, 精装 ,84.75,2007
 南 北 ,采荷, 无电梯,6,采荷小区金谷邨  ,103102644568, 2室1厅 ,310,江干, 精装 ,55.26,1989
 南 ,采荷, 无电梯,6,凯旋新村  ,103102644911, 2室1厅 ,330,江干, 简装 ,56.33,1989
 南 北 ,闸弄口, 无电梯,7,濮家东村  ,103102646855, 2室1厅 ,295,江干, 其他 ,63.92,1995
 南 ,三里亭, 无电梯,7,三里亭苑二区  ,103102646995, 2室1厅 ,229,江干, 简装 ,58.7,1995
 南 ,南肖埠, 无电梯,6,华家池  ,103102652533, 1室1厅 ,150,江干, 精装 ,37.14,1988
 南 北 ,笕桥, 有电梯,16,金色黎明三期  ,103102657026, 3室2厅 ,390,江干, 其他 ,88.09,2016
 东 ,四季青, 无电梯,7,观音塘小区  ,103102658916, 2室1厅 ,300,江干, 简装 ,56.36,1993
 南 ,九堡, 有电梯,23,康恒悦麒美寓  ,103102660013, 2室2厅 ,350,江干, 毛坯 ,88.28,2016
 南 ,九堡, 无电梯,8,晨光绿苑南苑  ,103102432486, 2室2厅 ,320,江干, 简装 ,96.39,2006
 东 南 北 ,南肖埠, 无电梯,7,华家池  ,103102450506, 3室2厅 ,470,江干, 简装 ,104,1988
 东南 南 ,丁桥, 有电梯,16,冠宇隽园  ,103102452369, 3室2厅 ,278,江干, 简装 ,88.9,2010
 南 ,城东新城, 有电梯,16,德信东望  ,103102459704, 3室2厅 ,500,江干, 精装 ,87.31,2016
 南 ,南肖埠, 无电梯,4,南肖埠北景西苑  ,103102465877, 2室1厅 ,265,江干, 简装 ,57.42,1996
 南 北 ,九堡, 有电梯,18,左邻右舍  ,103102466659, 3室2厅 ,380,江干, 简装 ,110.25,2009
 南 西 北 ,笕桥, 无电梯,6,笕桥花苑  ,103102466921, 3室2厅 ,390,江干, 精装 ,126.16,2000
 南 ,三里亭, 无电梯,6,三里新城橘苑  ,103102472753, 4室2厅 ,600,江干, 精装 ,133.52,2005
 南 ,丁桥, 有电梯,15,丁桥景园南苑  ,103102508710, 2室2厅 ,260,江干, 精装 ,94.8,2000
 南 北 ,九堡, 有电梯,11,蓝桥名苑  ,103102512387, 2室2厅 ,256,江干, 简装 ,89.98,2009
 南 北 ,九堡, 有电梯,17,德信金泊林公寓  ,103102515254, 2室2厅 ,320,江干, 简装 ,80.84,2010
 南 北 ,九堡, 有电梯,11,万科魅力之城  ,103102517032, 3室2厅 ,430,江干, 精装 ,112,2009
 南 ,九堡, 有电梯,17,罗兰春天  ,103102518851, 3室2厅 ,320,江干, 其他 ,85.66,2012
 南 ,丁桥, 有电梯,17,金地格林格林  ,103102526188, 2室2厅 ,250,江干, 精装 ,71.72,2015
 南 ,南肖埠, 无电梯,5,华家池  ,103102533329, 2室1厅 ,230,江干, 简装 ,52.27,1988
 南 ,采荷, 无电梯,7,凯旋路104号  ,103102535782, 2室1厅 ,370,江干, 简装 ,67.45,1996
 南 北 ,九堡, 有电梯,11,蓝桥名苑  ,103102535979, 2室2厅 ,290,江干, 精装 ,89.98,2009
 南 ,笕桥,,6,石桥路151号  ,103102551416, 2室2厅 ,296,江干, 简装,87.16,
 南 ,九堡,,25,郡原相江公寓  ,103102553529, 2室2厅 ,340,江干, 简装,87.16,2012
 南 ,笕桥, 有电梯,18,美达浅草名苑  ,103102556007, 3室2厅 ,450,江干, 精装 ,127.98,2006
 南 北 ,丁桥, 有电梯,13,北城枫景园  ,103102557413, 2室1厅 ,186,江干, 毛坯 ,63.3,2012
 东南 ,四季青, 有电梯,25,静怡花苑  ,103102564019, 3室1厅 ,587,江干, 简装 ,130.54,2002
 南 北 ,钱江新城, 有电梯,36,钱江新城瑞晶国际  ,103102575464, 3室2厅 ,1350,江干, 精装 ,322.23,2011
 南 ,火车东站, 有电梯,18,红街公寓  ,103102591901, 2室1厅 ,390,江干, 精装 ,89.11,2010
 南 北 ,九堡, 有电梯,15,香滨湾花园  ,103102596132, 2室1厅 ,305,江干, 精装 ,89.52,2008
 西南 ,火车东站, 有电梯,18,红街公寓  ,103102596432, 3室1厅 ,556.3,江干, 简装 ,134.05,2010
 南 ,闸弄口, 无电梯,6,闸弄口新村  ,103102597774, 2室2厅 ,285,江干, 其他 ,66.47,1985
 南 ,九堡, 有电梯,23,郡原相江公寓  ,103102606371, 2室2厅 ,325,江干, 精装 ,87.75,2012
 南 ,丁桥, 有电梯,16,丁桥景园南苑  ,103102612183, 3室2厅 ,310,江干, 精装 ,100.17,2000
 南 北 ,九堡, 有电梯,16,大家多立方  ,103102624302, 3室1厅 ,325,江干, 精装 ,87.93,2016
 西南 ,钱江新城, 有电梯,27,钱江国际时代广场  ,103102441681, 1室1厅 ,180,江干, 精装 ,57.62,2010
 北 ,三里亭, 有电梯,15,沁园雅舍  ,103102452030, 1室1厅 ,110,江干, 精装 ,43.93,2006
 南 ,南肖埠, 有电梯,12,紫晶商务城  ,103102464171, 1室1厅 ,100,江干, 简装 ,36.5,2007
 南 ,钱江新城, 有电梯,26,东方君悦  ,103102492710, 1室1厅 ,380,江干, 精装 ,91.98,2014
 西北 ,三里亭,,20,杰立公馆  ,103102528935, 1室0厅 ,130,江干, 简装,44.8,2014
 东 ,景芳, 有电梯,27,新城时代广场  ,103102542281, 1室0厅 ,133,江干, 简装 ,44.64,2009
 南 北 ,九堡, 有电梯,15,香滨湾花园  ,103101322435, 4室2厅 ,470,江干, 简装 ,149.79,2008
 南 北 ,九堡, 有电梯,16,海棠公寓  ,103101755765, 3室2厅 ,316,江干, 简装 ,87.19,2011
 南 ,九堡, 无电梯,6,圆梦园锦江南苑  ,103101769780, 3室2厅 ,510,江干, 精装 ,140.37,2005
 南 北 ,九堡, 有电梯,24,郡原相江公寓  ,103101914906, 3室1厅 ,360,江干, 精装 ,87.92,2012
 南 ,九堡, 有电梯,18,泊林印象  ,103101958017, 3室2厅 ,600,江干, 精装 ,126.46,2013
 南 ,三里亭, 有电梯,17,绿城玉兰公寓  ,103102625645, 2室1厅 ,450,江干, 精装 ,86.46,2010
 南 ,九堡, 有电梯,17,蓝桥名苑  ,103102633525, 2室2厅 ,243,江干, 简装 ,76.31,2006
 南 ,四季青, 无电梯,6,采荷街道商教苑社区  ,103102650318, 2室1厅 ,260,江干, 简装 ,46.83,1986
 南 北 ,九堡, 有电梯,18,九月庭院  ,103102655309, 3室2厅 ,450,江干, 精装 ,117.09,2010
 南 ,九堡, 有电梯,24,宋都阳光国际  ,103102655428, 2室2厅 ,330,江干, 简装 ,84.72,2013
 南 ,闸弄口, 无电梯,6,濮家新村  ,103102666043, 3室1厅 ,310,江干, 精装 ,65.88,1988
 南 ,丁桥, 有电梯,14,丁桥景园南苑  ,103102673871, 3室1厅 ,240,江干, 精装 ,88.92,2000
 南 ,九堡, 有电梯,16,大家多立方  ,103102696691, 3室2厅 ,330,江干, 精装 ,88.92,2016
 南 ,三里亭, 有电梯,13,百合公寓  ,103102701178, 4室2厅 ,500,江干, 精装 ,145.32,2004
 南 ,采荷, 有电梯,11,宋都凯旋苑  ,103102712848, 3室2厅 ,760,江干, 精装 ,136.59,2002
 东 南 北 ,九堡, 有电梯,17,万科紫台  ,103102737337, 3室2厅 ,390,江干, 精装 ,89.36,2015
 东 南 北 ,景芳,,26,万科大家钱塘府  ,103102446310, 4室2厅 ,955,江干, 精装,139.62,2016
 南 ,丁桥, 有电梯,16,广大融城印象  ,103102457362, 4室2厅 ,420,江干, 精装 ,120.15,2015
 南 ,三里亭, 有电梯,18,三里家园三区  ,103102528307, 2室2厅 ,340,江干, 简装 ,86.42,2008
 南 北 ,九堡, 有电梯,18,红苹果家园  ,103102535693, 2室2厅 ,315,江干, 精装 ,95.75,2009
 南 北 ,华家池, 有电梯,5,浙江大学华家池校区  ,103102539276, 4室1厅 ,395,江干, 简装 ,77.88,1990
 南 北 ,九堡, 有电梯,9,万科魅力之城  ,103102540968, 2室2厅 ,310,江干, 简装 ,77.88,2009
 南 ,采荷, 无电梯,7,采荷东区  ,103102548162, 3室1厅 ,450,江干, 简装 ,85.35,1998
 南 ,九堡, 有电梯,23,宋都阳光国际  ,103102549052, 2室2厅 ,350,江干, 简装 ,86.7,2013
 南 ,九堡, 有电梯,23,宋都阳光国际  ,103102549053, 2室2厅 ,350,江干, 简装 ,86.7,2013
 南 北 ,九堡, 有电梯,11,远洋心里  ,103102550959, 3室2厅 ,530,江干, 精装 ,120.52,2014
 南 北 ,九堡, 有电梯,24,宋都阳光国际  ,103102552689, 3室2厅 ,810,江干, 精装 ,174.3,2013
 南 ,三里亭, 无电梯,7,三里亭一区  ,103102555888, 2室1厅 ,239,江干, 简装 ,66.92,2000
 南 北 ,景芳, 有电梯,16,运新花苑二区  ,103102556579, 3室2厅 ,760,江干, 简装 ,136.7,2009
 南 ,三里亭, 无电梯,6,三里新城橘苑  ,103102556772, 2室2厅 ,350,江干, 精装 ,82.65,2005
 南 ,九堡, 有电梯,24,郡原相江公寓  ,103102557804, 2室2厅 ,302,江干, 简装 ,88.33,2012
 南 ,丁桥, 无电梯,6,丁桥大唐苑  ,103102560078, 3室2厅 ,350,江干, 简装 ,103,2012
 南 北 ,城东新城, 有电梯,14,德信东望  ,103102562782, 2室2厅 ,372,江干, 精装 ,72.78,2016
 南 北 ,九堡, 有电梯,9,金雅苑社区  ,103102563445, 2室1厅 ,285,江干, 精装 ,85.77,2011
 南 ,三里亭, 无电梯,7,三里亭苑四区  ,103102565158, 2室2厅 ,250,江干, 简装 ,62.98,1995
 东 ,九堡, 有电梯,16,罗兰春天  ,103102565609, 2室2厅 ,288,江干, 精装 ,85.77,2012
 南 ,笕桥, 有电梯,16,万科草庄  ,103102574401, 3室1厅 ,660,江干, 精装 ,131.92,2012
 南 ,景芳, 无电梯,6,景芳三区  ,103102578253, 1室1厅 ,160,江干, 精装 ,35.14,1996
 南 ,九堡, 有电梯,20,宋都阳光国际  ,103102582129, 2室1厅 ,315,江干, 精装 ,84.69,2013
 南 北 ,三里亭, 无电梯,7,三里亭苑三区  ,103102588518, 3室1厅 ,320,江干, 简装 ,76.19,1996
 西南 ,景芳, 有电梯,18,景苑公寓  ,103102595968, 2室1厅 ,290,江干, 其他 ,73.24,1998
 西南 ,九堡, 有电梯,11,万科魅力之城  ,103102596340, 3室2厅 ,310,江干, 其他 ,73.24,2009
 南 北 ,南肖埠, 有电梯,9,青春都市公寓  ,103102603814, 2室2厅 ,570,江干, 精装 ,102.4,2007
 南 北 ,采荷, 无电梯,7,采荷东区  ,103102604730, 2室2厅 ,370,江干, 简装 ,74.68,1995
 南 ,三里亭, 无电梯,7,三里亭苑三区  ,103102611059, 2室1厅 ,230,江干, 精装 ,59.53,
 南 ,笕桥, 有电梯,16,金色黎明二期  ,103102616739, 3室2厅 ,670,江干, 其他 ,136.86,2013
 南 北 ,三里亭, 无电梯,6,三里家园二区  ,103102622073, 2室2厅 ,255,江干, 简装 ,65.32,2003
 南 ,九堡, 有电梯,13,香滨湾花园  ,103102622889, 2室1厅 ,320,江干, 简装 ,96.74,2008
 南 北 ,三里亭, 无电梯,7,三里亭一区  ,103102343938, 2室1厅 ,249,江干, 简装 ,70.61,2000
 南 西 北 ,笕桥, 无电梯,6,笕桥花苑  ,103102345123, 2室2厅 ,295,江干, 简装 ,100.42,2000
 南 ,九堡, 有电梯,24,康恒悦麒美寓  ,103102347201, 2室2厅 ,360,江干, 精装 ,84.7,2016
 南 ,笕桥, 有电梯,16,金色黎明一期  ,103102374871, 3室2厅 ,420,江干, 毛坯 ,89.6,2013
 南 ,三里亭, 无电梯,7,三里亭一区  ,103102383730, 2室2厅 ,280,江干, 简装 ,76.64,2000
 南 ,九堡, 有电梯,24,红苹果家园  ,103102385207, 4室2厅 ,420,江干, 精装 ,124.5,2009
 南 ,采荷, 有电梯,27,滨江凯旋门  ,103102385562, 2室2厅 ,670,江干, 简装 ,89.13,2015
 南 北 ,闸弄口, 无电梯,7,万家花园家和苑  ,103102387083, 3室2厅 ,570,江干, 简装 ,132.05,2002
 东 南 北 ,九堡, 有电梯,11,宋都阳光国际  ,103102421621, 3室2厅 ,700,江干, 精装 ,155,2013
 南 北 ,采荷, 无电梯,7,采荷东区  ,103102424282, 2室1厅 ,288,江干, 简装 ,65.14,1995
 南 ,闸弄口, 无电梯,6,闸弄口新村  ,103102429711, 3室1厅 ,300,江干, 简装 ,65.9,
 南 北 ,火车东站, 无电梯,6,天庐苑  ,103102437493, 2室2厅 ,320,江干, 简装 ,82.91,2005
 南 ,三里亭, 有电梯,18,三里家园三区  ,103102446474, 2室1厅 ,289,江干, 毛坯 ,79.11,2008
 南 ,景芳, 无电梯,7,景芳新五区  ,103102449927, 3室2厅 ,395,江干, 简装 ,113,1997
 南 ,火车东站, 有电梯,15,滨江曙光之城  ,103102455262, 3室2厅 ,650,江干, 精装 ,138.62,2011
 东 南 ,九堡, 有电梯,18,泊林印象  ,103102463077, 3室2厅 ,562,江干, 精装 ,134,2013
 东 南 ,九堡, 有电梯,17,万科紫台  ,103102473065, 3室2厅 ,375,江干, 精装 ,134,2015
 南 北 ,九堡, 有电梯,14,郡原九润公寓  ,103102486995, 3室2厅 ,390,江干, 精装 ,114.33,2013
 南 ,四季青, 无电梯,7,观音塘小区  ,103102494746, 2室1厅 ,295,江干, 精装 ,56.28,1993
 南 ,九堡, 有电梯,11,郡原九润公寓  ,103102494809, 3室2厅 ,335,江干, 精装 ,84.7,2013
 南 ,三里亭, 无电梯,7,机场路137号  ,103102496499, 2室1厅 ,240,江干, 简装 ,66.4,1997
 南 ,九堡, 有电梯,11,郡原九润公寓  ,103102498875, 3室2厅 ,335,江干, 精装 ,88.23,2013
 南 ,九堡, 有电梯,18,红苹果家园  ,103102504515, 3室2厅 ,370,江干, 精装 ,115.79,2009
 东 南 ,九堡, 有电梯,16,远洋心里  ,103102504877, 3室1厅 ,390,江干, 精装 ,89.5,2014
 东 南 ,九堡, 有电梯,17,万科紫台  ,103102511517, 3室1厅 ,375,江干, 精装 ,89.5,2015
 南 ,采荷, 无电梯,6,凯旋新村  ,103102513948, 2室1厅 ,318,江干, 简装 ,60.3,1993
 南 ,九堡, 无电梯,11,万科魅力之城  ,103102517002, 2室2厅 ,320,江干, 简装 ,60.3,2009
 南 ,九堡, 有电梯,24,康恒悦麒美寓  ,103102020430, 2室2厅 ,340,江干, 毛坯 ,87.95,2016
 南 ,丁桥, 有电梯,22,城发云锦城  ,103102055392, 3室2厅 ,400,江干, 精装 ,124.5,2018
 南 北 ,笕桥, 有电梯,18,美达浅草名苑  ,103102056867, 3室1厅 ,360,江干, 简装 ,121.76,2006
 南 ,九堡, 有电梯,25,郡原相江公寓  ,103102057150, 2室2厅 ,315,江干, 简装 ,88.38,2012
 南 ,南肖埠, 无电梯,7,南肖埠景和苑  ,103102144586, 3室2厅 ,585,江干, 简装 ,118.53,2000
 东 南 ,九堡, 有电梯,13,郡原九润公寓  ,103102145217, 3室2厅 ,380,江干, 简装 ,114.38,2013
 南 ,景芳, 无电梯,7,景芳新五区  ,103102153114, 2室1厅 ,285,江干, 简装 ,68.9,1997
 南 北 ,九堡, 无电梯,6,郡原相江公寓  ,103102184670, 3室2厅 ,650,江干, 精装 ,136.74,2012
 南 ,笕桥, 有电梯,16,金色黎明一期  ,103102186853, 3室2厅 ,625,江干, 简装 ,137.61,2013
 南 ,采荷, 无电梯,6,采荷小区红菱邨  ,103102188872, 1室1厅 ,223,江干, 简装 ,39.38,1988
 南 ,钱江新城, 无电梯,44,万象城悦府  ,103102191821, 2室1厅 ,700,江干, 简装 ,39.38,2008
 南 ,南肖埠, 无电梯,7,南肖埠社区  ,103102198947, 2室1厅 ,316,江干, 精装 ,66.16,1995
 南 ,景芳, 无电梯,6,景芳六区  ,103102199291, 2室1厅 ,275,江干, 精装 ,61.61,1998
 南 北 ,三里亭, 有电梯,18,天成嘉苑  ,103102199680, 2室2厅 ,480,江干, 精装 ,108.6,2006
 南 ,南肖埠, 无电梯,6,华家池  ,103102209313, 2室2厅 ,297,江干, 简装 ,67.73,1988
